max_anomaly_score,anomalous_days,s3_rule_days,multisignal_days,first_day,last_day,priority_score,anon_user
83.15604283172259,3,0,2,2010-01-04,2011-05-16,86.15604283172259,usr_023eb94936d7
83.08304746580532,3,0,21,2010-01-02,2011-02-04,86.08304746580532,usr_1ff3079989f6
81.05520409982532,5,0,2,2010-01-04,2011-05-16,86.05520409982532,usr_f8d6b35f216e
81.95140661772942,4,0,15,2010-01-04,2011-05-16,85.95140661772942,usr_e5cb56140103
81.8993285665231,4,0,5,2010-01-02,2011-05-16,85.8993285665231,usr_9fba88752661
81.71855898406595,4,0,23,2010-01-04,2010-11-24,85.71855898406595,usr_655c8b84bd90
84.65490061915236,1,0,3,2010-01-04,2010-06-04,85.65490061915236,usr_756bbbbbca68
84.57438421190055,1,0,4,2010-01-04,2010-12-03,85.57438421190055,usr_a1ff8b37f387
83.56770392489138,2,0,3,2010-01-04,2011-05-16,85.56770392489138,usr_e157f861799f
80.42789561946292,5,0,8,2010-01-04,2011-05-16,85.42789561946292,usr_553d0d96bc70
82.41639154546077,3,0,7,2010-01-04,2011-05-16,85.41639154546077,usr_e5922c17f239
84.39790520626255,1,0,3,2010-01-04,2011-05-16,85.39790520626255,usr_52ba8a9b1a7f
82.32247407635603,3,0,34,2010-01-04,2011-05-16,85.32247407635603,usr_f5c8380432dd
83.31900236042287,2,0,6,2010-01-04,2011-05-16,85.31900236042287,usr_c513577a168e
83.29394550002449,2,0,11,2010-01-04,2011-05-16,85.29394550002449,usr_879f296704b1
82.19736058103813,3,0,4,2010-01-04,2010-09-22,85.19736058103813,usr_3da212024354
84.17476003893857,1,0,2,2010-01-04,2011-05-16,85.17476003893857,usr_587fe4c45abf
83.16125870941674,2,0,0,2010-01-04,2011-05-16,85.16125870941674,usr_8dbce7bbad0e
81.15928386896398,4,0,2,2010-01-04,2011-05-16,85.15928386896398,usr_1b88a393152c
79.1138100983294,6,0,31,2010-01-04,2011-05-16,85.1138100983294,usr_75c524ca4f6a
83.09196834093669,2,0,9,2010-01-04,2011-05-16,85.09196834093669,usr_bb30c4769f87
81.04424621039905,4,0,13,2010-01-04,2011-05-16,85.04424621039905,usr_bed8d343b6cc
82.0109233888828,3,0,13,2010-01-04,2011-05-16,85.0109233888828,usr_41163d842f87
82.99518344282183,2,0,11,2010-01-04,2011-05-16,84.99518344282183,usr_7430a2d9fd87
81.99476085511454,3,0,6,2010-01-04,2011-05-16,84.99476085511454,usr_fcaa1027808c
82.97276712912043,2,0,12,2010-01-04,2011-05-16,84.97276712912043,usr_402de2c592b8
82.94946776733707,2,0,14,2010-01-04,2011-05-16,84.94946776733707,usr_7c8842f8c86a
82.92953522361746,2,0,4,2010-01-04,2011-05-16,84.92953522361746,usr_cca489bc8949
81.88541641004015,3,0,1,2010-01-04,2010-08-20,84.88541641004015,usr_4314eb3e98ec
80.81267468329251,4,0,3,2010-01-04,2011-05-16,84.81267468329251,usr_9c4883ddcbc4
82.80911503789058,2,0,4,2010-01-04,2011-05-16,84.80911503789058,usr_353348565012
81.77238583619516,3,0,7,2010-01-04,2011-05-16,84.77238583619516,usr_70a6298b3ab9
83.7233916051181,1,0,24,2010-01-04,2011-05-16,84.7233916051181,usr_a267c76ec565
81.66361073730614,3,0,24,2010-01-04,2011-05-16,84.66361073730614,usr_81acc635c438
83.64477371077813,1,0,4,2010-01-04,2011-05-16,84.64477371077813,usr_eb8ae42ab643
81.63055122004967,3,0,12,2010-01-04,2011-05-16,84.63055122004967,usr_11ca11596fe4
80.59212779504132,4,0,6,2010-01-04,2010-09-02,84.59212779504132,usr_20f80ae1df3e
80.53621039822613,4,0,10,2010-01-02,2011-05-16,84.53621039822613,usr_a192e38a7ed5
83.50844120392766,1,0,15,2010-01-04,2011-05-16,84.50844120392766,usr_69d6a586784a
83.46898700541189,1,0,18,2010-01-04,2011-05-16,84.46898700541189,usr_8c6d5a68665c
83.46330366810588,1,0,3,2010-01-04,2011-05-16,84.46330366810588,usr_37240fc38ad7
81.37543596414841,3,0,22,2010-01-04,2011-05-16,84.37543596414841,usr_60a00bdc0c83
83.31430829321887,1,0,17,2010-01-04,2011-05-16,84.31430829321887,usr_69d67d046124
83.2995587014993,1,0,5,2010-01-04,2011-05-16,84.2995587014993,usr_aa74b27f3066
82.24264445548575,2,0,6,2010-01-04,2011-05-16,84.24264445548575,usr_2090faeced09
80.24236576102315,4,0,2,2010-01-04,2011-05-16,84.24236576102315,usr_04959dc39157
83.1838015711318,1,0,3,2010-01-04,2011-05-16,84.1838015711318,usr_99d568144b11
81.1517070123816,3,0,12,2010-01-04,2011-05-16,84.1517070123816,usr_b965e196c70e
80.14291343224887,4,0,4,2010-01-04,2010-12-08,84.14291343224887,usr_cef828087ff3
81.11722703196325,3,0,17,2010-01-04,2011-05-16,84.11722703196325,usr_b66ae0cb7f03
80.11427184180081,4,0,3,2010-01-04,2010-08-13,84.11427184180081,usr_c6c044e636eb
81.04623979071984,3,0,3,2010-01-04,2011-05-16,84.04623979071984,usr_db26f3573b07
80.04005647421769,4,0,14,2010-01-04,2011-05-16,84.04005647421769,usr_cc043e342270
81.97451562330963,2,0,6,2010-01-04,2011-05-16,83.97451562330963,usr_137fe225dc8c
82.94546783710442,1,0,4,2010-01-04,2011-05-16,83.94546783710442,usr_6a0b11a94f91
80.93894421439548,3,0,4,2010-01-04,2010-11-30,83.93894421439548,usr_9291913deba9
80.87848380189125,3,0,5,2010-01-04,2011-05-16,83.87848380189125,usr_f970ed811113
79.87209574087414,4,0,4,2010-01-04,2011-05-16,83.87209574087414,usr_f3fb044528f1
82.79717706926812,1,0,5,2010-01-04,2011-05-16,83.79717706926812,usr_db597b175734
81.71188028609564,2,0,4,2010-01-04,2011-05-16,83.71188028609564,usr_fd7594c676fa
80.65073449375684,3,0,3,2010-01-04,2011-03-24,83.65073449375684,usr_1bf2b7947e1c
81.64587272786348,2,0,6,2010-01-04,2011-05-16,83.64587272786348,usr_c54327376fb8
81.59499962156619,2,0,2,2010-01-04,2010-06-11,83.59499962156619,usr_f49a80416c5f
80.57363290001265,3,0,3,2010-01-04,2010-08-04,83.57363290001265,usr_ecfbe29b58e5
82.54264894422377,1,0,7,2010-01-04,2011-05-16,83.54264894422377,usr_ffbc06a184a4
81.53962745736807,2,0,2,2010-01-04,2011-05-16,83.53962745736807,usr_e6bd80593532
81.52967857593853,2,0,16,2010-01-04,2011-05-16,83.52967857593853,usr_080cd56ba71a
82.50587050665122,1,0,1,2010-01-04,2011-05-16,83.50587050665122,usr_e3092b249399
80.38209636116395,3,0,11,2010-01-04,2011-05-16,83.38209636116395,usr_cedac602361e
82.3267836389482,1,0,1,2010-01-04,2010-08-13,83.3267836389482,usr_c623fcbaf3fd
82.32502135307213,1,0,1,2010-01-04,2011-05-16,83.32502135307213,usr_b0543290019a
81.32086240336754,2,0,3,2010-01-04,2011-05-16,83.32086240336754,usr_f663c06f2ccf
80.26825722941244,3,0,6,2010-01-04,2011-05-16,83.26825722941244,usr_562805a481b8
81.20125535752575,2,0,3,2010-01-04,2011-05-16,83.20125535752575,usr_c72e8a558223
79.17252490544787,4,0,10,2010-01-04,2011-05-12,83.17252490544787,usr_864a4b46c016
82.13434377953963,1,0,7,2010-01-04,2011-05-16,83.13434377953963,usr_14225b94d8d4
80.087330394713,3,0,7,2010-01-04,2011-05-16,83.087330394713,usr_76d192f1f160
81.07733123559309,2,0,8,2010-01-04,2011-05-16,83.07733123559309,usr_d3045f225642
81.99235624346,1,0,13,2010-01-04,2011-05-16,82.99235624346,usr_3b12f82ed413
80.9622826742765,2,0,14,2010-01-04,2011-05-16,82.9622826742765,usr_895bca097d58
78.90570723710397,4,0,29,2010-01-04,2011-05-16,82.90570723710397,usr_b1b31b801e7f
77.86749091663079,5,0,18,2010-01-02,2011-05-16,82.86749091663079,usr_609663fb068f
79.85903882877312,3,0,5,2010-01-04,2011-03-18,82.85903882877312,usr_bded62f99db5
80.85621723050605,2,0,2,2010-01-04,2011-05-16,82.85621723050605,usr_ef7c6131b726
81.76133930128195,1,0,13,2010-01-04,2011-05-16,82.76133930128195,usr_26fe8154c50e
80.74167899841166,2,0,9,2010-01-04,2011-05-16,82.74167899841166,usr_84033f0a6b17
81.726485731205,1,0,20,2010-01-02,2010-12-02,82.726485731205,usr_af48b82308ed
81.69323551446516,1,0,9,2010-01-04,2011-05-16,82.69323551446516,usr_ca934a6368c2
80.68289469684001,2,0,8,2010-01-04,2011-05-16,82.68289469684001,usr_981bb51612fe
78.6728948013849,4,0,9,2010-01-04,2011-05-16,82.6728948013849,usr_ca84d0aeb68e
80.63947523555004,2,0,40,2010-01-04,2011-05-16,82.63947523555004,usr_41d8d3ddb0c9
81.62388355310604,1,0,9,2010-01-04,2011-04-11,82.62388355310604,usr_f322043cd80c
80.60266980205714,2,0,14,2010-01-04,2011-05-16,82.60266980205714,usr_ef6fb2b95c57
80.58075635845037,2,0,9,2010-01-04,2011-05-16,82.58075635845037,usr_c3247b6f3060
78.51376775061406,4,0,11,2010-01-04,2011-05-16,82.51376775061406,usr_0224adc02e3d
79.42289284264844,3,0,31,2010-01-04,2011-05-16,82.42289284264844,usr_44c3daf01560
80.4058145433614,2,0,6,2010-01-04,2011-05-16,82.4058145433614,usr_dffa7ea889e8
79.37620931090551,3,0,1,2010-01-02,2010-04-01,82.37620931090551,usr_1cc2aa47f8d6
81.33633623371136,1,0,4,2010-01-04,2011-05-16,82.33633623371136,usr_c97866bce418
81.24860426850643,1,0,1,2010-01-04,2011-05-16,82.24860426850643,usr_db0e771e35bb
78.23829477397888,4,0,28,2010-01-04,2011-01-14,82.23829477397888,usr_a745525e7deb
78.21604894290934,4,0,17,2010-01-04,2011-05-16,82.21604894290934,usr_b725bff7d615
78.21332890398625,4,0,22,2010-01-04,2011-05-16,82.21332890398625,usr_2caf486cf075
78.20986315700388,4,0,21,2010-01-04,2011-05-16,82.20986315700388,usr_7539f78ddd20
77.17258059436683,5,0,6,2010-01-04,2011-03-04,82.17258059436683,usr_372871889986
80.16793312042581,2,0,5,2010-01-04,2011-05-16,82.16793312042581,usr_698a259802b5
79.11818459116007,3,0,13,2010-01-03,2011-05-16,82.11818459116007,usr_467e81bcddbd
80.0898138391149,2,0,7,2010-01-04,2011-05-16,82.0898138391149,usr_878b5e43b2a2
80.03830046837702,2,0,18,2010-01-04,2011-05-16,82.03830046837702,usr_cf0b48e76cee
81.02319983641574,1,0,6,2010-01-04,2011-05-16,82.02319983641574,usr_72369a58f421
80.01974222175772,2,0,6,2010-01-04,2011-05-16,82.01974222175772,usr_17198fce327e
79.97494796404798,2,0,3,2010-01-04,2011-04-29,81.97494796404798,usr_99a4ae776c73
79.94695001863718,2,0,7,2010-01-04,2011-05-16,81.94695001863718,usr_3a7c1ff99b00
80.94412063502466,1,0,18,2010-01-04,2011-05-16,81.94412063502466,usr_1f5d9c260598
79.90023517321248,2,0,33,2010-01-04,2011-05-16,81.90023517321248,usr_97db6661c06f
80.87856698934182,1,0,5,2010-01-04,2011-05-16,81.87856698934182,usr_fe953788d204
80.82346649401482,1,0,9,2010-01-04,2011-05-16,81.82346649401482,usr_c285a1e8f03c
80.77752162482572,1,0,4,2010-01-04,2011-05-16,81.77752162482572,usr_a485204d8cad
79.72495537642475,2,0,4,2010-01-04,2011-05-16,81.72495537642475,usr_7143ff998251
78.70140093354337,3,0,8,2010-01-04,2011-05-16,81.70140093354337,usr_e98c0052341a
79.67674993646692,2,0,18,2010-01-04,2011-05-16,81.67674993646692,usr_4e99b7906969
80.6437124190571,1,0,7,2010-01-04,2011-05-16,81.6437124190571,usr_dcaa47de1fc3
80.5970091378214,1,0,5,2010-01-04,2011-05-16,81.5970091378214,usr_396c9ecebc62
79.58576562259114,2,0,11,2010-01-04,2011-05-16,81.58576562259114,usr_9be50984a4f2
78.46430027819477,3,0,25,2010-01-04,2011-05-16,81.46430027819477,usr_de11e9400630
80.46216709449973,1,0,6,2010-01-04,2011-05-16,81.46216709449973,usr_e5d7843116e2
79.45695268262178,2,0,40,2010-01-04,2011-05-16,81.45695268262178,usr_e35e02c46920
79.43773554292969,2,0,15,2010-01-04,2011-05-16,81.43773554292969,usr_b1666ae9a8b5
80.43064635807104,1,0,1,2010-01-04,2011-05-16,81.43064635807104,usr_b6098820012e
79.41399959825917,2,0,0,2010-01-04,2011-05-16,81.41399959825917,usr_1c5b985b526b
78.3851236708416,3,0,6,2010-01-04,2011-05-16,81.3851236708416,usr_629a397a4db4
79.3801839792421,2,0,2,2010-01-04,2011-05-16,81.3801839792421,usr_476a1b828edd
80.32588282057843,1,0,10,2010-01-04,2011-05-16,81.32588282057843,usr_f9b9dba1908d
79.28675875579616,2,0,37,2010-01-04,2011-05-16,81.28675875579616,usr_c6fd42fa939c
78.28518656687642,3,0,7,2010-01-04,2011-05-16,81.28518656687642,usr_b33fa7fc0653
78.27575556444881,3,0,5,2010-01-04,2010-08-12,81.27575556444881,usr_5a39d4af52cd
79.25707546547217,2,0,6,2010-01-04,2011-05-16,81.25707546547217,usr_dbd422533b31
80.25020774828131,1,0,8,2010-01-04,2011-05-16,81.25020774828131,usr_e587a0773cab
80.20808719220608,1,0,7,2010-01-04,2011-05-16,81.20808719220608,usr_503483d62d16
79.19432142162118,2,0,4,2010-01-04,2011-05-16,81.19432142162118,usr_853bea77f4ad
80.17359823339514,1,0,18,2010-01-03,2011-05-16,81.17359823339514,usr_74b1a3a6fe1f
79.11238837894011,2,0,7,2010-01-04,2011-05-16,81.11238837894011,usr_29dbac81d71a
80.09349778736139,1,0,2,2010-01-04,2011-05-16,81.09349778736139,usr_11b69663e807
78.09134468930142,3,0,5,2010-01-04,2011-05-16,81.09134468930142,usr_c43721e864d2
80.03108726990295,1,0,4,2010-01-04,2010-12-30,81.03108726990295,usr_e773da8399a7
77.95109709122046,3,0,29,2010-01-04,2011-05-16,80.95109709122046,usr_7ff16a221ad7
79.94693018743438,1,0,7,2010-01-04,2011-05-16,80.94693018743438,usr_13e0c8fa795f
78.90291042674775,2,0,7,2010-01-04,2011-05-16,80.90291042674775,usr_7b01d4be3100
77.8440747046769,3,0,4,2010-01-04,2011-05-16,80.8440747046769,usr_b6dbab5723d3
78.82138764225064,2,0,2,2010-01-04,2011-05-16,80.82138764225064,usr_493c66ccf076
78.80543915158339,2,0,13,2010-01-04,2011-05-16,80.80543915158339,usr_1817b72362da
78.75912416641874,2,0,12,2010-01-02,2011-05-16,80.75912416641874,usr_36de203cbc64
79.74593420601308,1,0,5,2010-01-04,2011-05-16,80.74593420601308,usr_262f16a8f42e
78.70411046377535,2,0,6,2010-01-04,2011-05-16,80.70411046377535,usr_3d61466018d8
79.7005856242408,1,0,1,2010-01-04,2011-05-16,80.7005856242408,usr_c319b8b3c9ab
77.67549901190932,3,0,19,2010-01-04,2011-05-16,80.67549901190932,usr_161b5ac1870e
79.62872806549521,1,0,2,2010-01-04,2011-04-29,80.62872806549521,usr_ee8ff27c1853
79.6149559255665,1,0,11,2010-01-04,2011-05-16,80.6149559255665,usr_fee64829614c
79.56183532564685,1,0,9,2010-01-04,2011-05-16,80.56183532564685,usr_6dcc6514ffbd
78.53900456720692,2,0,31,2010-01-04,2011-05-16,80.53900456720692,usr_d3bd5c74c9ac
77.52214587855161,3,0,23,2010-01-04,2011-05-16,80.52214587855161,usr_f3141b6211b5
78.50500187086728,2,0,21,2010-01-04,2011-05-16,80.50500187086728,usr_a1c41e8b9e16
79.42146844294525,1,0,4,2010-01-04,2010-07-16,80.42146844294525,usr_3ec84976a36e
78.40734842779493,2,0,12,2010-01-04,2011-05-16,80.40734842779493,usr_c1b15999e8ca
78.3903505066949,2,0,1,2010-01-04,2011-05-16,80.3903505066949,usr_1780a8558b81
78.36597555260792,2,0,3,2010-01-04,2011-05-16,80.36597555260792,usr_605a09fce1b1
79.35027712434061,1,0,11,2010-01-04,2011-05-16,80.35027712434061,usr_a51d8922a60a
78.3497725899501,2,0,34,2010-01-04,2011-05-16,80.3497725899501,usr_034f27141ea0
78.34799310049921,2,0,5,2010-01-04,2011-05-16,80.34799310049921,usr_4dc14dc4622a
79.33977154650817,1,0,14,2010-01-04,2011-05-16,80.33977154650817,usr_b8a9fd5cfb07
78.32915641883581,2,0,14,2010-01-04,2011-05-16,80.32915641883581,usr_2e644fd18bc5
79.32091677216007,1,0,11,2010-01-04,2010-08-16,80.32091677216007,usr_87a697ab0e26
79.28938400551894,1,0,17,2010-01-03,2011-05-16,80.28938400551894,usr_e5bc7480d205
78.23006294358792,2,0,5,2010-01-04,2011-05-16,80.23006294358792,usr_864efb429f80
79.15144153757667,1,0,5,2010-01-04,2011-05-16,80.15144153757667,usr_bad6ba83b7d7
78.09609059668298,2,0,1,2010-01-04,2010-08-31,80.09609059668298,usr_9fd2678773cf
79.07739013976736,1,0,21,2010-01-04,2011-05-16,80.07739013976736,usr_770ee5e04c80
79.07668774714939,1,0,3,2010-01-04,2011-05-16,80.07668774714939,usr_e4dcdbcd4bd8
78.99230418577532,1,0,12,2010-01-04,2011-05-16,79.99230418577532,usr_99bccebe9da7
78.90397327547944,1,0,9,2010-01-04,2011-05-16,79.90397327547944,usr_41e2457d2aa6
77.88630187764866,2,0,3,2010-01-04,2011-05-16,79.88630187764866,usr_3401c2511325
78.8722884091031,1,0,40,2010-01-04,2011-05-16,79.8722884091031,usr_2b0ab9473bd7
78.85004144548529,1,0,6,2010-01-04,2011-05-16,79.85004144548529,usr_54af148581d1
78.83429150190804,1,0,5,2010-01-04,2011-02-22,79.83429150190804,usr_3fae4f45b2f8
78.83248824378452,1,0,4,2010-01-04,2010-06-30,79.83248824378452,usr_58ead6501008
78.82117667413152,1,0,8,2010-01-04,2011-05-16,79.82117667413152,usr_3993faf24da0
77.77881303521013,2,0,6,2010-01-04,2011-05-16,79.77881303521013,usr_209516745c19
78.76523587364635,1,0,2,2010-01-04,2011-05-16,79.76523587364635,usr_edcf9a11b628
77.70215347022919,2,0,5,2010-01-04,2011-05-16,79.70215347022919,usr_7e5416347aa6
78.68064230692165,1,0,3,2010-01-04,2011-05-16,79.68064230692165,usr_3ff9ac1edc70
77.6375168628704,2,0,3,2010-01-04,2011-05-16,79.6375168628704,usr_25e6173266c4
78.6089813479618,1,0,24,2010-01-04,2011-05-16,79.6089813479618,usr_6cf968623ab4
77.59542879023954,2,0,13,2010-01-04,2011-05-16,79.59542879023954,usr_e796240cb76a
78.57772543908958,1,0,8,2010-01-04,2011-05-16,79.57772543908958,usr_3108c0fa6a78
77.56570916034278,2,0,14,2010-01-04,2011-05-16,79.56570916034278,usr_3c9bc7ee1198
77.53935703886245,2,0,3,2010-01-04,2011-05-16,79.53935703886245,usr_8cf7de2a5017
77.5320483064715,2,0,34,2010-01-04,2011-05-16,79.5320483064715,usr_0d9cf055ea5a
78.51666793769738,1,0,9,2010-01-03,2011-05-16,79.51666793769738,usr_ff58de709b4c
77.4341552097104,2,0,13,2010-01-04,2011-05-16,79.4341552097104,usr_4ac925988275
78.43096204759534,1,0,4,2010-01-04,2011-05-16,79.43096204759534,usr_aace001e461d
78.41898801035576,1,0,8,2010-01-04,2011-05-16,79.41898801035576,usr_fef5ea573bc3
78.4055210769603,1,0,2,2010-01-04,2010-11-18,79.4055210769603,usr_a4941702a323
78.3948302698999,1,0,17,2010-01-04,2011-05-16,79.3948302698999,usr_fa6c17328ebb
78.36775336348424,1,0,2,2010-01-04,2011-05-16,79.36775336348424,usr_1e5a2e544771
78.32152478780341,1,0,9,2010-01-04,2011-05-16,79.32152478780341,usr_acd03660d36e
77.29737250633157,2,0,13,2010-01-04,2011-05-16,79.29737250633157,usr_e61210b10d15
77.29280761778045,2,0,8,2010-01-04,2011-05-16,79.29280761778045,usr_7bfeac7915a1
77.20889618623538,2,0,8,2010-01-02,2011-05-16,79.20889618623538,usr_06174f61df72
78.1940116092467,1,0,4,2010-01-04,2011-05-16,79.1940116092467,usr_5775bff0898a
77.18312142082321,2,0,2,2010-01-04,2011-05-16,79.18312142082321,usr_177d22e53402
78.11708189128709,1,0,11,2010-01-04,2011-05-16,79.11708189128709,usr_84d2e7e4186c
78.0711834663449,1,0,15,2010-01-02,2010-09-10,79.0711834663449,usr_5219f2f13613
78.03749145755398,1,0,10,2010-01-04,2011-05-16,79.03749145755398,usr_842ae7641846
77.93118308735146,1,0,5,2010-01-04,2011-05-16,78.93118308735146,usr_4f0a81ede00f
77.85881517025032,1,0,5,2010-01-04,2011-05-16,78.85881517025032,usr_9c76a426c9d0
76.81394526682674,2,0,6,2010-01-04,2011-05-16,78.81394526682674,usr_8bb7c2e7b8e6
76.74532595897995,2,0,4,2010-01-04,2010-11-23,78.74532595897995,usr_84b7100e7d50
77.74374792652509,1,0,20,2010-01-04,2011-05-16,78.74374792652509,usr_363d20fdbd49
77.71379797863216,1,0,1,2010-01-04,2011-05-16,78.71379797863216,usr_9a984c585833
77.66014693112152,1,0,32,2010-01-04,2011-01-27,78.66014693112152,usr_5f53d8b5bec1
77.61604967180054,1,0,7,2010-01-04,2011-05-16,78.61604967180054,usr_ac40731d5001
77.60864410275545,1,0,7,2010-01-04,2011-05-16,78.60864410275545,usr_ad5797059378
76.57386412940687,2,0,15,2010-01-04,2011-05-16,78.57386412940687,usr_8cae564d3165
76.5041202289991,2,0,8,2010-01-04,2011-05-16,78.5041202289991,usr_1528e4b060da
77.48744060112833,1,0,15,2010-01-04,2011-05-16,78.48744060112833,usr_d41c40ded83c
77.47508813991534,1,0,3,2010-01-04,2011-05-16,78.47508813991534,usr_789148faa82d
77.43556226956332,1,0,3,2010-01-04,2011-05-16,78.43556226956332,usr_ecdbfd643ec7
76.4233060067187,2,0,3,2010-01-04,2011-05-16,78.4233060067187,usr_ee19933f12ea
76.4153713685105,2,0,6,2010-01-04,2011-05-16,78.4153713685105,usr_ee47b4c74129
77.40512684980786,1,0,5,2010-01-04,2011-05-16,78.40512684980786,usr_c0ba60be83cb
77.38362492422877,1,0,43,2010-01-04,2011-05-16,78.38362492422877,usr_3fb8a598da3c
77.34967256156209,1,0,8,2010-01-04,2011-05-16,78.34967256156209,usr_3149763349d4
76.3386961334321,2,0,12,2010-01-04,2011-05-16,78.3386961334321,usr_c378fd847ea2
77.30909570521311,1,0,5,2010-01-04,2011-05-16,78.30909570521311,usr_707b2fe67814
77.30295308544417,1,0,1,2010-01-04,2011-05-16,78.30295308544417,usr_7226b6d8a393
77.30027995295212,1,0,5,2010-01-04,2011-05-16,78.30027995295212,usr_6625dabed82c
77.29477232652451,1,0,0,2010-01-04,2010-12-20,78.29477232652451,usr_7665b53c8ee8
77.24532404516636,1,0,21,2010-01-04,2011-05-16,78.24532404516636,usr_5ce6d31b093b
76.19464955431643,2,0,14,2010-01-04,2011-05-16,78.19464955431643,usr_30a9018fccb2
77.19006407047485,1,0,4,2010-01-03,2010-10-16,78.19006407047485,usr_37a36f461288
77.1589031902841,1,0,10,2010-01-04,2011-05-16,78.1589031902841,usr_c7fadc37ee1e
77.09040975227992,1,0,4,2010-01-04,2010-07-27,78.09040975227992,usr_4e551bbe1dbe
77.07250455621887,1,0,12,2010-01-04,2010-05-10,78.07250455621887,usr_f8ef183f67a0
77.07037313918478,1,0,10,2010-01-04,2010-08-09,78.07037313918478,usr_8929f53000b0
76.0461849109729,2,0,6,2010-01-04,2011-05-16,78.0461849109729,usr_ea7f54f38497
77.04344996365094,1,0,5,2010-01-04,2011-02-11,78.04344996365094,usr_babfe2149d3a
75.99938833073267,2,0,7,2010-01-04,2011-05-16,77.99938833073267,usr_4e1425668e8c
76.99466061350697,1,0,3,2010-01-04,2011-05-16,77.99466061350697,usr_9d3607e44898
76.94558177663193,1,0,1,2010-01-04,2011-05-16,77.94558177663193,usr_f3652ba1d346
76.92295940034252,1,0,2,2010-01-04,2011-05-16,77.92295940034252,usr_f3dfbdf37854
76.9041370625449,1,0,2,2010-01-04,2011-05-16,77.9041370625449,usr_8b81cf79da0e
76.88793011647377,1,0,35,2010-01-04,2011-05-16,77.88793011647377,usr_c19678495919
76.80843198508752,1,0,10,2010-01-04,2011-05-16,77.80843198508752,usr_8684cb54c82c
76.78352234078612,1,0,11,2010-01-04,2011-05-16,77.78352234078612,usr_dbf9ac4de5e2
76.78247129229037,1,0,5,2010-01-04,2011-05-16,77.78247129229037,usr_abdfb7a2b068
76.75384429324484,1,0,4,2010-01-04,2011-05-16,77.75384429324484,usr_fc19e4609fdb
75.75153091402392,2,0,19,2010-01-04,2011-05-16,77.75153091402392,usr_cc8d38309120
76.74860875911337,1,0,4,2010-01-04,2011-05-16,77.74860875911337,usr_69123d699f60
76.72947467976971,1,0,4,2010-01-03,2010-05-14,77.72947467976971,usr_be58bb644a76
76.70301521940515,1,0,3,2010-01-04,2010-12-06,77.70301521940515,usr_b34d5a1a0940
76.6852977704123,1,0,1,2010-01-04,2011-05-16,77.6852977704123,usr_6506f21e5b06
76.63898247357243,1,0,35,2010-01-04,2011-05-16,77.63898247357243,usr_9a2ad5da43d1
76.60883398030884,1,0,2,2010-01-04,2011-05-16,77.60883398030884,usr_b88b077d2c40
76.57863339217376,1,0,4,2010-01-04,2010-09-24,77.57863339217376,usr_102344f688e0
76.54762610709038,1,0,18,2010-01-04,2011-05-16,77.54762610709038,usr_d43ffe2908e5
76.5176727803935,1,0,2,2010-01-04,2011-05-16,77.5176727803935,usr_eca1d0f59a5f
76.5137985227717,1,0,4,2010-01-04,2011-05-16,77.5137985227717,usr_ac164f9d4c09
76.4973538790626,1,0,3,2010-01-04,2011-05-16,77.4973538790626,usr_ec39448107de
75.48019744308587,2,0,1,2010-01-04,2011-05-16,77.48019744308587,usr_3b76f1243350
76.44806044258776,1,0,3,2010-01-04,2011-05-16,77.44806044258776,usr_19b5b5616189
76.39858771249604,1,0,3,2010-01-04,2010-02-12,77.39858771249604,usr_db02393e1b0e
76.3818653157826,1,0,4,2010-01-04,2011-05-16,77.3818653157826,usr_94be3fc236e2
76.37772514431697,1,0,3,2010-01-04,2011-05-16,77.37772514431697,usr_93d361b6d21a
76.33900913936405,1,0,13,2010-01-04,2011-05-16,77.33900913936405,usr_6a81c832637b
76.33630747407248,1,0,2,2010-01-04,2011-05-16,77.33630747407248,usr_42ffc8c0c7b3
76.32125064072473,1,0,10,2010-01-04,2011-05-16,77.32125064072473,usr_e1141a6440fd
76.32067025702386,1,0,2,2010-01-04,2010-09-29,77.32067025702386,usr_6d3103bc2954
76.30161273866257,1,0,2,2010-01-04,2011-05-16,77.30161273866257,usr_b592554489b9
76.27427205929203,1,0,12,2010-01-04,2011-05-16,77.27427205929203,usr_775d2eb3e182
76.21818904732504,1,0,2,2010-01-04,2011-05-16,77.21818904732504,usr_4642c2da0188
76.17576324964993,1,0,5,2010-01-04,2011-05-16,77.17576324964993,usr_eaee69d235ed
76.15223918155617,1,0,22,2010-01-04,2011-05-16,77.15223918155617,usr_dd52ddc4198f
76.1504598299857,1,0,5,2010-01-04,2011-05-16,77.1504598299857,usr_cbc743ac6b2c
76.11704961141564,1,0,9,2010-01-04,2011-05-16,77.11704961141564,usr_e495a34b97f5
76.1078210544185,1,0,8,2010-01-04,2011-05-16,77.1078210544185,usr_b7d116ba562f
76.10457951867134,1,0,1,2010-01-04,2011-05-16,77.10457951867134,usr_46561ea98e27
76.0768027489659,1,0,3,2010-01-04,2011-05-16,77.0768027489659,usr_870315353ed3
75.92409648306258,1,0,3,2010-01-04,2011-05-16,76.92409648306258,usr_be513d4b95cc
75.8445071683247,1,0,3,2010-01-04,2011-05-16,76.8445071683247,usr_7494735480c6
75.81383115256897,1,0,10,2010-01-04,2011-05-16,76.81383115256897,usr_fbd5e964d864
75.71980621342269,1,0,1,2010-01-04,2011-02-11,76.71980621342269,usr_089bdc47e778
