day,email_count,external_email_count,external_attach_count,attachment_count,external_size_sum,external_size_max,external_recipient_count,external_domain_count,external_bcc_count,offhours_external_count,file_count,device_count,logon_count,http_count,external_email_count_personal_z,external_attach_count_personal_z,attachment_count_personal_z,external_size_sum_personal_z,external_size_max_personal_z,external_recipient_count_personal_z,external_domain_count_personal_z,external_bcc_count_personal_z,offhours_external_count_personal_z,file_count_personal_z,device_count_personal_z,logon_count_personal_z,http_count_personal_z,anomaly_score,model_anomaly,rule_s3_candidate,rule_multisignal,evidence_strength,email_event_ids,email_pcs,file_event_ids,device_event_ids,logon_event_ids,http_event_ids,anon_user
2010-07-26,7.0,4.0,0.0,0.0,118859.0,37912.0,5.0,5.0,0.0,1.0,0.0,0.0,6,3.0,5.396,0.0,0.0,5.146509528891599,1.846378078828849,6.745,6.745,0.0,6.0,0.0,0.0,-0.6745,-1.3489999999999998,84.50470858892541,True,False,True,MODEL+MULTI_SIGNAL,{K6E8-L5XN96QJ-4206ISWV}|{Y0I6-G9UC93JR-6162UDVN}|{D1X1-X9XE14RG-6718RNBW}|{E6O7-E9OR74QA-0862PMHW},PC-6711,,,{R7D9-D2OY58JA-4596WEVH},{D2H8-C2EE31XZ-4280HMQT},usr_8164a73925b9
2010-03-13,8.0,4.0,1.0,3.0,114291.0,39044.0,4.0,4.0,0.0,4.0,0.0,0.0,2,10.0,5.396,6.0,6.0,4.261253928112433,1.702944033108086,5.396,5.396,0.0,6.0,0.0,0.0,0.0,0.6745,84.5022593013697,True,False,True,MODEL+MULTI_SIGNAL,{L5G9-Y0FU02ED-9045HKMJ}|{O8G2-Y8YN12WT-9550BGQQ}|{F0X4-X7JR21QP-3710QSGJ}|{D2O0-F5OA83NP-7395YDWO},PC-2349,,,{D1P7-S0TT68OR-1362CJVA},{M6Y2-K5LT38HF-9960WQYL},usr_67e6fa744cb4
2010-07-27,7.0,3.0,2.0,5.0,79005.0,34061.0,4.0,4.0,0.0,0.0,3.0,4.0,5,4.0,4.047,2.698,6.745,3.4739641122591998,1.6854799027924252,5.396,5.396,0.0,0.0,-0.7494444444444445,-1.01175,-0.8993333333333332,-0.4496666666666666,84.49763113924033,True,False,True,MODEL+MULTI_SIGNAL,{B5N4-E3HM39PP-0261UTDD}|{J1X1-H7SQ66LW-1547ZOTY}|{L6E3-F8SA43YZ-4446VTFX},PC-5820,{Q7T7-S6SZ80ZK-3775NBYS},{L7U1-O9TJ30OT-5486TGWZ},{C8E9-R1KA67QI-1218YKHM},{S0S4-G6NN79OI-9503SZTX},usr_cd92a150bfad
2010-11-10,7.0,3.0,2.0,5.0,101437.0,45932.0,3.0,3.0,0.0,0.0,0.0,0.0,4,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,84.48816018594384,True,False,True,MODEL+MULTI_SIGNAL,{C7X4-L1JL30TA-3277BNAR}|{E2Q0-P3BW50PX-0378HLNQ}|{M4M9-V0KC63AA-5747DVAT},PC-0508,,,{H2H3-A3TZ76PA-4897ALIH},{K7E4-V4YH00HG-3140KPSG},usr_50540ab99be7
2010-10-06,8.0,4.0,1.0,4.0,118128.0,34801.0,5.0,5.0,0.0,1.0,0.0,0.0,3,9.0,4.047,1.349,5.396,3.591799084219999,0.7202284601354066,5.396,5.396,0.0,6.0,0.0,-0.6745,0.0,0.4496666666666666,84.48013309655418,True,False,True,MODEL+MULTI_SIGNAL,{I4B4-L6SK95XW-4254CZTE}|{H1E9-R5XB34SG-4988VKYF}|{I0L5-J3UG42BG-7470HOOR}|{S2H8-N8KM86MJ-0188MSCM},PC-1998,,,{N5O5-L8UD75PG-9112YXZO},{T7L9-T1UO05PT-2689DTKQ},usr_b219ae3133f5
2010-07-14,14.0,6.0,4.0,6.0,151323.0,36797.0,7.0,6.0,0.0,0.0,11.0,6.0,2,11.0,3.3725,5.396,8.094,3.556791921970739,0.5360616523354603,4.047,3.3725,0.0,0.0,0.6745,0.0,0.0,-0.8093999999999999,84.46541057798996,True,False,True,MODEL+MULTI_SIGNAL,{Z3D3-Y7ED07JW-7547UFMI}|{W5F3-K4GC01SY-5969PJAR}|{C0Y4-V0SB81XH-1613TJBA}|{L2U9-K6XS65PQ-7870UWCV}|{W6H7-Z1XZ11IU-3495IMVN},PC-3054,{Z2Y1-F8ZV64MJ-0896NYUZ},{T2M8-J8XB08QN-6356LGUL},{N4W9-I9MD77JA-6270IOYS},{B0H6-X7RT04CR-8137JKGX},usr_df6a6d3552d6
2011-03-14,2.0,1.0,1.0,1.0,34138.0,34138.0,1.0,1.0,0.0,0.0,23.0,4.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.2927916666666666,2.698,0.0,-1.349,84.45985756792282,True,False,True,MODEL+MULTI_SIGNAL,{I0D7-G4YE91VT-1644ZBCY},PC-9268,{V0D5-O9IJ16IB-0535YICC},{P8B7-G7RB88LB-7449MPBZ},{R5V1-K6FK10WH-6686ARMN},,usr_3c51dc4471ee
2010-04-26,4.0,3.0,2.0,2.0,93417.0,38891.0,3.0,3.0,0.0,2.0,0.0,0.0,2,9.0,4.047,6.0,6.0,8.467631983873677,3.5252114228120277,4.047,4.047,0.0,6.0,0.0,0.0,0.0,2.248333333333333,84.45648142181979,True,False,True,MODEL+MULTI_SIGNAL,{P1V1-C7XJ18VS-3894WWME}|{C6T0-H3KD01PN-8859KDGJ}|{U1A0-R5RG52SC-1958RQYQ},PC-3372,,,{C1U4-O4ET26SR-1004MPAV},{V9B9-Y0OU30FB-5599DIWG},usr_b9d85f3dd4ea
2010-05-16,1.0,1.0,0.0,0.0,27018.0,27018.0,1.0,1.0,0.0,1.0,7.0,6.0,4,2.0,6.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,0.5396,0.6745,6.0,1.349,84.45379175587743,True,False,True,MODEL+MULTI_SIGNAL,{C1U4-M6MG39CC-3032VUGQ},PC-5883,{A1K0-S4FE93AH-1114NBLY},{T4J7-J1CJ87YR-6803JPIH},{D3E5-H4GI48OP-9887LLVI},{G5P6-P7WR01MX-9616UGFV},usr_1bdb1a7645ef
2011-01-31,6.0,4.0,2.0,4.0,91849.0,33656.0,4.0,4.0,0.0,0.0,0.0,6.0,5,11.0,5.396,2.698,5.396,3.485402073165586,1.4362363361724675,5.396,5.396,0.0,0.0,-0.6745,0.0,2.698,1.01175,84.44841564791963,True,False,True,MODEL+MULTI_SIGNAL,{B2Z5-M5MI41QX-0922CRYJ}|{Q9W3-J4CP02TA-8514OJDM}|{A1D1-E5GR78LM-6560TPIA}|{E1R8-S7AT99JZ-6762VZXD},PC-8303,,{B6M8-A2WN85CL-7936GHDQ},{T0X1-C0HR08CW-5039DNAI},{Y1F0-J8MX15BE-9911POLX},usr_dfb7319cf308
2010-01-28,1.0,1.0,1.0,5.0,20722.0,20722.0,1.0,1.0,0.0,0.0,24.0,18.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.2698,0.0,0.0,0.0,84.44490186266516,True,False,True,MODEL+MULTI_SIGNAL,{Z2W1-T2TP08UN-3156GQZR},PC-0285,{H8V6-K5EX01EN-0823QPFA},{O8Y5-O1HR20HI-3916WLCV},{K6M3-B7JM44NJ-3533WDYZ},,usr_fb36a97378ff
2010-09-15,4.0,1.0,1.0,2.0,27793.0,27793.0,1.0,1.0,0.0,0.0,6.0,8.0,4,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.2698,1.349,6.0,1.3489999999999998,84.44080991070611,True,False,True,MODEL+MULTI_SIGNAL,{V8O6-Z9FM62AD-3400LTWD},PC-4582,{X4V0-C2JX61KY-3783ZKIM},{P9Z6-X2YY49PY-6163PIUH},{N9E3-T4IZ93LM-2572RUYQ},{C7F4-L1YD15LL-3244UZIB},usr_2d9dd3a9d402
2010-09-23,3.0,1.0,1.0,7.0,30234.0,30234.0,1.0,1.0,0.0,0.0,8.0,8.0,3,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.7708571428571429,2.0235,0.0,2.698,84.43484760293988,True,False,True,MODEL+MULTI_SIGNAL,{W7K3-V9XH40HU-6735MPSY},PC-8466,{W3H1-Y7YU73YU-3697CQGS},{S8B0-Z7KS49PG-8910JMRD},{O7O1-N4RB54UV-2892LHWP},{Z3C5-N6AE03DI-9451NEOB},usr_18eb5ba65554
2010-02-05,2.0,1.0,1.0,1.0,37906.0,37906.0,1.0,1.0,0.0,0.0,26.0,2.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.594272727272727,1.349,0.0,-1.349,84.42219033175617,True,False,True,MODEL+MULTI_SIGNAL,{G3K5-I8CW62JK-0756VHTO},PC-4753,{W6L2-I8ST62BO-8072IZIH},{L5N6-D0KP95JS-2046TXUX},{A3Y3-S9RB46HE-3581RTGQ},,usr_400b2042dce7
2010-03-26,1.0,1.0,1.0,1.0,38317.0,38317.0,1.0,1.0,0.0,0.0,27.0,18.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.6187999999999998,0.0,0.0,-0.6745,84.4156091905963,True,False,True,MODEL+MULTI_SIGNAL,{Z1A0-K4RW11FY-4385ALEP},PC-7029,{X6A7-W6TT44VR-9511ZAZO},{A4R5-R5WC02JX-0612QDLL},{B9D3-Q3TU03HY-4032FLHN},,usr_a3fc5a440919
2010-03-03,5.0,3.0,2.0,5.0,80378.0,29692.0,3.0,3.0,0.0,0.0,12.0,2.0,3,15.0,4.047,3.597333333333333,8.993333333333332,3.5352875948582936,1.419843958809663,4.047,4.047,0.0,0.0,1.6187999999999998,-0.6745,0.0,2.36075,84.41106851602743,True,False,True,MODEL+MULTI_SIGNAL,{O1U6-V1QJ44IQ-2970YQSA}|{S0H2-Y6YQ24TA-6015VEPA}|{B4H8-L7MO78QF-4290YWFE},PC-9245,{A5J5-Z1LZ65MO-4400XPKI},{S3Q0-L9XF96AY-7602EQJX},{U0O0-C8SL80VY-5890IWYN},{V6G4-O1IO37ZB-1806ZFLX},usr_5ddbbaa17eba
2010-05-13,6.0,4.0,3.0,4.0,125366.0,57892.0,5.0,5.0,0.0,0.0,0.0,0.0,2,5.0,5.396,6.0,6.0,9.406459424884586,4.4009077230847256,6.745,6.745,0.0,0.0,0.0,0.0,0.0,0.0,84.39790520626255,True,False,True,MODEL+MULTI_SIGNAL,{F2C6-O3SQ22TL-4952EZMW}|{Z4B3-D1FR60QP-8958XAJI}|{C3G9-Z8NC68NW-3266QZXN}|{K0R3-Z6ZP36PG-3409UHBY},PC-8827,,,{F7O7-J5QD47KL-7108IECF},{E1V1-B4OP65WA-3467FJWL},usr_52ba8a9b1a7f
2010-08-23,10.0,4.0,4.0,6.0,122185.0,45732.0,5.0,4.0,0.0,0.0,8.0,2.0,4,5.0,4.047,5.396,8.094,2.97299191813287,1.0191247973820228,2.698,2.0235,0.0,0.0,1.6187999999999998,0.0,1.349,-1.349,84.38691016739303,True,False,True,MODEL+MULTI_SIGNAL,{D8H3-M8MB90RQ-2612AKEE}|{U9B4-Y6PF72AU-8439JPZB}|{I8I8-I2EU98AL-6385KVPU}|{Y7V0-U5AR51IR-6408HAPW},PC-4233,{T2P7-X3SD91RY-0856XAAG},{P6H7-K8WK72UF-8719ZJDR},{W0F9-W8IK03HQ-6775EWCV},{V1F1-J4TY97SQ-1056AJUU},usr_3a673f32be3f
2011-05-04,5.0,3.0,1.0,1.0,68792.0,27560.0,3.0,3.0,0.0,0.0,14.0,20.0,5,9.0,4.047,6.0,6.0,3.629268987094251,1.5053218884120172,4.047,4.047,0.0,0.0,0.8993333333333333,-0.4496666666666666,-1.349,1.7986666666666664,84.37801214109051,True,False,True,MODEL+MULTI_SIGNAL,{M9V0-I1NI78SU-8608KQRV}|{Y1B0-K5EZ30EM-4324NQKX}|{S2X8-C2AB17TK-2904FEUP},PC-4195,{W5O8-G3WA25SQ-0321QHLB},{U0V1-H0KK00BH-7144NPIS},{F6I6-X2HU79EZ-8189OWRW},{X8A7-E7QS22RQ-2352QJMT},usr_d57700b396e1
2011-04-20,5.0,3.0,2.0,7.0,90480.0,42983.0,3.0,3.0,0.0,1.0,0.0,0.0,3,6.0,4.047,6.0,6.0,3.893692319961719,2.08974184596533,4.047,4.047,0.0,6.0,-1.249074074074074,-0.6745,0.0,0.6745,84.37154072653456,True,False,True,MODEL+MULTI_SIGNAL,{Q8V4-X0QB39QF-9825ASCT}|{D2U5-G2DK76YD-7720KWFU}|{P4V0-Z3RT21ZJ-1882FCZZ},PC-3733,,,{P0W3-V0DC63CX-1627CJNJ},{F9K9-P7CH95NO-7085GKSM},usr_0dc4b08b385c
2010-03-14,2.0,1.0,1.0,2.0,33535.0,33535.0,1.0,1.0,0.0,1.0,0.0,0.0,4,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,-1.349,84.37036820646576,True,False,True,MODEL+MULTI_SIGNAL,{Q7B4-U6GH29RW-2036WPTE},PC-0840,,,{L4J1-T7AH60GM-6389NFYP},,usr_2a4d82213ca1
2011-04-01,6.0,3.0,2.0,9.0,72588.0,31722.0,4.0,4.0,0.0,0.0,5.0,3.0,3,4.0,4.047,2.698,10.0,2.7529544131910764,1.383196192354001,5.396,5.396,0.0,0.0,-1.01175,-1.0792,0.0,-1.01175,84.35251785241337,True,False,True,MODEL+MULTI_SIGNAL,{S1V4-H6JO72EV-9295JPNF}|{H1Y6-H1JH66OX-3802MIVG}|{J2H5-U9JD51TX-7703SYTH},PC-1736,{P3W4-M1ID21PO-4198QXKA},{K1S3-J4UH76OP-6449QUTB},{C8P2-D6DY38ET-8106HBRV},{I4O6-E3VV18AG-3329BOIH},usr_4e8f15462730
2010-01-09,8.0,3.0,1.0,4.0,98677.0,47963.0,3.0,3.0,0.0,3.0,0.0,0.0,3,6.0,4.047,6.0,6.0,4.7759498062571755,2.4357057295588014,4.047,4.047,0.0,6.0,-0.843125,-0.6745,0.0,0.4496666666666666,84.35127950490698,True,False,True,MODEL+MULTI_SIGNAL,{P4Z6-B2ZY31XO-7941YCAL}|{I1Q0-A7WZ02LX-3071NSGS}|{U2K8-C1SY84OA-7601ADWI},PC-6113,,,{O1P1-I0YU89ZE-2341VCSM},{T1B0-P1ZJ72RC-7460TMRU},usr_2a7035376ec1
2010-10-08,1.0,1.0,1.0,1.0,23298.0,23298.0,2.0,2.0,0.0,0.0,22.0,18.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.2698,0.0,0.0,-0.6745,84.33434610282752,True,False,True,MODEL+MULTI_SIGNAL,{U1E3-D5AL82XY-9151JYFM},PC-7029,{N6W7-Y4NX99IH-0274QRSB},{M4L1-M6OB10HZ-9548LUAB},{M6H9-O9IB38GD-4498POQA},,usr_a3fc5a440919
2010-04-13,13.0,4.0,3.0,7.0,121264.0,43078.0,4.0,4.0,0.0,4.0,0.0,0.0,2,13.0,2.0235,4.047,4.7215,2.3899833246047817,0.6819654645819323,2.0235,2.0235,0.0,6.0,0.0,0.0,0.0,-0.2698,84.32935844242738,True,False,True,MODEL+MULTI_SIGNAL,{G5Z0-P4ZM38QH-5049QFIA}|{N7P6-I5LH32CG-1265WSWZ}|{K1H0-V7OK12WR-1612EWMM}|{G5H5-U4SH73OW-9807IRXT},PC-2915,,,{M6Y1-W0MQ65PP-0083ANBY},{G9A9-Q2XA33CW-0259LOTT},usr_5d81b8ca08bd
2010-03-05,11.0,5.0,1.0,1.0,156532.0,38873.0,5.0,5.0,0.0,0.0,27.0,16.0,3,10.0,5.396,6.0,6.0,4.206539247746639,0.6618370597816345,2.698,2.698,0.0,0.0,0.5396,0.0,0.0,0.6745,84.32857360388196,True,False,True,MODEL+MULTI_SIGNAL,{C7P7-F3LT41HJ-2182WXHF}|{Y9W2-C6NQ48TQ-1492SAGV}|{N3S6-E1LT17NC-5623YNNG}|{K4M3-E4UM68YL-0012FMZQ}|{Z6H7-F4JC36QP-6556VSJL},PC-4984,{Z5C2-K7BE30BN-8796MDHF},{Q0S4-Q8VT08AJ-0294IJYJ},{O1X8-R9HX65RE-7453CXRD},{Q5C2-X8YZ33NT-6103DELZ},usr_951532b653d8
2010-05-14,7.0,4.0,2.0,4.0,97300.0,28638.0,4.0,4.0,0.0,0.0,5.0,3.0,3,2.0,5.396,6.0,6.0,4.709303243398392,1.4543239722933294,5.396,5.396,0.0,0.0,0.0,0.33725,0.0,-1.3489999999999998,84.32787067746447,True,False,True,MODEL+MULTI_SIGNAL,{D8U4-W4FQ41QF-4648XPUH}|{R3I7-N7OO69JD-8534TMLL}|{I1N9-H8AY23CE-6983ORMP}|{Z4C7-V2PZ37KG-2966SRHO},PC-6113,{D2E8-U5IM54MH-6209UDOT},{J7Q5-H0QC98KO-1482BTFI},{G5T2-I1JE25WV-8313RGTZ},{X5F9-X3KQ17GX-6997KXQY},usr_2a7035376ec1
2010-10-05,9.0,5.0,2.0,3.0,166607.0,56905.0,6.0,5.0,0.0,0.0,0.0,0.0,4,5.0,6.745,2.698,4.047,6.705437168088788,2.4920010063464755,8.094,6.745,0.0,0.0,0.0,0.0,1.349,-1.3489999999999998,84.32754533184293,True,False,True,MODEL+MULTI_SIGNAL,{F8K6-K2KH73IV-1821NTKW}|{B4A9-T5UZ67IB-8774GVGK}|{J9D8-N3WE33EL-7739MIRU}|{H2B9-H9AS34PL-2514FOMY}|{E4J8-B7CT23ND-8523MQDE},PC-4905,,,{O5B6-P1QQ04KG-5806QBND},{Y9A0-N1YB53ID-7346BIGT},usr_ac743ed266d7
2010-09-25,6.0,3.0,2.0,2.0,81521.0,30331.0,4.0,3.0,0.0,3.0,0.0,0.0,2,2.0,4.047,6.0,6.0,4.414500491740763,1.642475121931638,5.396,4.047,0.0,6.0,0.0,0.0,0.0,-1.3489999999999998,84.30709304510434,True,False,True,MODEL+MULTI_SIGNAL,{P6S5-A4PO78DI-4354YNES}|{V7Z8-E8GU38LY-3674YFZV}|{J1R5-G2JO84IG-6605WZUH},PC-9901,,,{X1S7-U0JC92GT-9555HGYD},{W0T2-Z1SX94GA-0323YBUP},usr_e38e9a4e82fa
2010-02-15,1.0,1.0,1.0,4.0,23703.0,23703.0,2.0,2.0,0.0,0.0,0.0,0.0,4,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,-1.349,-1.349,6.0,0.0,84.2976626302351,True,False,True,MODEL+MULTI_SIGNAL,{V8B4-Q3OP65OX-8585VCCD},PC-4686,,,{C0P0-Z9MA79XX-0662LSBV},,usr_ab02174ddd47
2011-04-01,1.0,1.0,1.0,1.0,28180.0,28180.0,1.0,1.0,0.0,1.0,4.0,2.0,3,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.2248333333333333,0.0,0.0,-1.349,84.29566971926927,True,False,True,MODEL+MULTI_SIGNAL,{V4W1-P5LH40FO-6267VXTV},PC-3446,{W2B2-A2HE15SR-7193OOXD},{H2D1-V2TT14YJ-8621FKYE},{Z4B8-H8BK03WO-8075SLRP},,usr_4911ad0d7bde
2010-09-05,1.0,1.0,1.0,1.0,67051.0,67051.0,1.0,1.0,0.0,1.0,3.0,2.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,84.29442816711287,True,False,True,MODEL+MULTI_SIGNAL,{P3U4-U9LT67FF-2392NUEK},PC-4659,{V7L8-A1PQ08ZL-2580XPOU},{W1C5-J7UT49SX-4884FJRB},{I9C2-E3HP20KZ-4932NAWC},,usr_f6aac39b17ab
2010-08-05,3.0,3.0,2.0,5.0,82897.0,55316.0,4.0,4.0,0.0,0.0,0.0,0.0,10,4.0,4.047,6.0,6.0,4.054789488474125,2.8127398109669333,5.396,5.396,0.0,0.0,0.0,0.0,0.6745,-0.6744999999999999,84.25007745307126,True,False,True,MODEL+MULTI_SIGNAL,{A2L1-C3QF71HI-6338UBFE}|{C4O2-Z9LS27YA-9603RWJT},PC-5186,,,{L5W1-N0BB13LF-5399HBSP},{X4R0-L5KD88FL-2884BNRI},usr_a07195d623d6
2010-12-06,1.0,1.0,1.0,1.0,23872.0,23872.0,1.0,1.0,0.0,0.0,3.0,4.0,4,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.3489999999999998,0.6745,6.0,1.349,84.24942152794208,True,False,True,MODEL+MULTI_SIGNAL,{N4A9-Q6ZA51LD-2869TNIK},PC-7425,{V4R6-D6KH26SE-7358BNAI},{U8Q5-D5JF08MW-8785XBKZ},{Y0P6-J3AV12WY-6123ZQXU},{W2Y6-U2XO26YD-8500MVKQ},usr_f9fde4212aa4
2010-11-12,7.0,3.0,1.0,1.0,118232.0,56113.0,3.0,3.0,0.0,0.0,23.0,17.0,2,3.0,4.047,6.0,6.0,5.6685136297402,2.829403143513933,4.047,4.047,0.0,0.0,-0.6745,0.33725,0.0,-1.3489999999999998,84.24563020581358,True,False,True,MODEL+MULTI_SIGNAL,{C0O3-I4KY73IX-8451HRMX}|{B2N9-M6NQ77JO-7738AOST}|{M0G9-B4WP28BO-8255YRBJ},PC-8001,{S6C9-Z5OC21RE-2131JTQS},{Z7E5-B6NM11TY-6889KYJD},{E0J9-Y0SC06FU-6071NZEQ},{H1O4-G5UB17LM-4615GEGF},usr_9f8c59a1f848
2011-03-03,10.0,4.0,2.0,5.0,111514.0,36803.0,5.0,5.0,0.0,3.0,0.0,0.0,3,11.0,2.0235,2.698,6.745,2.096205440295067,0.47998671831765355,2.698,2.698,0.0,6.0,0.0,0.0,0.0,0.6745,84.24476548003608,True,False,True,MODEL+MULTI_SIGNAL,{S7B8-F1MU25UH-0610KDXN}|{P6T2-V1TJ22VV-8846INPV}|{V6D1-F7PM94CB-3528GBGD}|{Q3S1-N7JD23TE-3722TPXW},PC-2174,,,{U9I3-M5FJ03RT-4827JCMC},{O6N9-Z2PB13SR-5157FQMR},usr_29e33b3ac592
2011-02-20,2.0,1.0,1.0,1.0,31926.0,31926.0,1.0,1.0,0.0,1.0,0.0,0.0,5,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,-1.349,84.23891073322842,True,False,True,MODEL+MULTI_SIGNAL,{Z8S7-R2SH26MM-9219NCOZ},PC-6184,,,{H4E2-T7IE24ZG-7021REJW},,usr_dfade992025a
2010-06-14,1.0,1.0,0.0,0.0,21177.0,21177.0,1.0,1.0,0.0,1.0,20.0,16.0,2,0.0,6.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,-0.8093999999999999,-1.349,0.0,0.0,84.23193204328754,True,False,True,MODEL+MULTI_SIGNAL,{O7P5-B4BP79SS-4675TTXM},PC-0285,{F1O5-J6FN57EJ-2391KJYK},{I1K0-Z5TL27CT-8460BLWD},{F1T3-R3UB46HJ-0515HPQY},,usr_fb36a97378ff
2011-01-13,2.0,1.0,1.0,2.0,21499.0,21499.0,1.0,1.0,0.0,0.0,26.0,2.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.4614166666666666,1.349,0.0,-1.349,84.22770875658652,True,False,True,MODEL+MULTI_SIGNAL,{A3X4-L0JU37WW-4417EKFR},PC-9268,{F0R7-U6UA81VC-6315EYLG},{A4V7-N7XH83JJ-6203XROR},{P7K3-H7RS53HZ-8703MLAB},,usr_3c51dc4471ee
2011-03-07,4.0,3.0,1.0,6.0,77967.0,27962.0,3.0,3.0,0.0,1.0,0.0,4.0,2,11.0,4.047,6.0,6.0,5.101493088228161,1.8295939273415143,4.047,4.047,0.0,6.0,-0.6745,0.0,0.0,2.6979999999999995,84.20640840068353,True,False,True,MODEL+MULTI_SIGNAL,{X6Y4-C1SC72PQ-2842IHVG}|{Z1F8-X2EN49GM-9031KQIV}|{Q0I9-J9NU86TT-4958MSPT},PC-4667,,{Z7O9-Q4OT73EG-7846FQDB},{J9U2-A7SY03UV-6130IZXD},{U3C9-Z0VS89XL-5622IDSL},usr_39276c8957c8
2010-05-25,4.0,3.0,1.0,2.0,79936.0,38658.0,4.0,3.0,0.0,0.0,20.0,18.0,3,4.0,4.047,6.0,6.0,4.527307093225853,2.2167754303931986,5.396,4.047,0.0,0.0,-1.68625,0.6745,0.0,-0.4496666666666666,84.17851489108703,True,False,True,MODEL+MULTI_SIGNAL,{Q5M3-B5KB79XC-9804GBBX}|{U6F5-X2XR23NV-6493UOFV}|{E1R1-W9VW72IP-1903VBQY},PC-6390,{F5R3-C0SP58XM-8970NHQI},{Q1I7-L0JK33XW-2526RENV},{T5H2-E7YG93AE-5439MPJV},{Y6G9-Z7VZ97TR-6796CAHO},usr_f2945c6979e5
2010-04-13,5.0,3.0,1.0,1.0,74446.0,26860.0,3.0,3.0,0.0,1.0,27.0,18.0,3,10.0,2.698,6.0,6.0,1.6107139374333368,0.15666511841766873,1.349,1.349,0.0,6.0,0.5396,0.6745,0.0,0.6745,84.17587916080481,True,False,True,MODEL+MULTI_SIGNAL,{A8R7-K7BK75NU-4476EKQL}|{I3P9-B7BH09AS-0817ZEIE}|{C1Q2-J1PO07MF-5505UBRC},PC-4984,{V4N1-M1CG26JY-5252EWMB},{M7U1-D6MF85BS-6556EFIQ},{S7H9-A6QL05HY-3000RRZM},{J9Y0-S8AT60QR-4437YJIR},usr_951532b653d8
2010-03-23,8.0,4.0,0.0,0.0,141687.0,41016.0,6.0,6.0,0.0,2.0,0.0,0.0,2,10.0,5.396,0.0,0.0,6.388120619642051,1.9465293708938354,8.094,8.094,0.0,6.0,0.0,0.0,0.0,2.248333333333333,84.17476003893857,True,False,True,MODEL+MULTI_SIGNAL,{Q9E6-S1ES13HA-4309TVLC}|{N8Q2-L4UL91JZ-1967JKNH}|{L1W8-T8OE73NE-7270FNDR}|{I6N7-Q8HU44AE-7685RSVZ},PC-0925,,,{P7L2-O0CH51FA-0383JWSX},{Y7Z0-Q8EB57MT-6348WFDA},usr_587fe4c45abf
2010-08-13,1.0,1.0,1.0,1.0,21062.0,21062.0,1.0,1.0,0.0,1.0,2.0,6.0,3,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,0.6745,0.0,1.349,84.16887323710458,True,False,True,MODEL+MULTI_SIGNAL,{H3E6-R9XE26HB-0558PJJU},PC-8314,{K7G4-V1MS50OP-7593FYNX},{O5H6-D2TQ59KP-4104TOZT},{Z0W2-G8YG70MJ-6295RYDI},{S6Q7-E6ZL41EZ-8962SMNO},usr_819ec0069760
2011-03-16,2.0,1.0,1.0,1.0,33225.0,33225.0,1.0,1.0,0.0,0.0,14.0,12.0,2,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,-1.8885999999999998,-1.349,0.0,-0.6745,84.16360320539282,True,False,True,MODEL+MULTI_SIGNAL,{N2P8-C3MA46CT-4092LEHJ},PC-6866,{N9K9-T9NS50BT-3864RYBN},{O0N9-N5TU27BI-8696MXXG},{Y5U2-A5RI52TO-0906CPSM},,usr_ca69644040d5
2010-01-06,4.0,3.0,3.0,8.0,55238.0,23215.0,3.0,3.0,0.0,0.0,25.0,18.0,2,7.0,4.047,6.0,6.0,2.864404928020911,1.2245534082133396,4.047,4.047,0.0,0.0,0.568,0.0,0.0,0.8993333333333332,84.1591012849126,True,False,True,MODEL+MULTI_SIGNAL,{L8G8-E0ZI26AQ-3119SVGX}|{T2V8-W7QD19EK-2198TDIT}|{T2E8-O6ET55TN-9686BJQE},PC-0576,{Q5S1-U8DG26NE-7297REYD},{F5O5-O2GT88YV-2929UETS},{C4G5-N8XB12QR-5697ZCPH},{U2S0-L7OZ94DZ-5390CQDK},usr_1dde4e09cd14
